seq_id,entry_point,code,code_token_length
36333296431,is_valid_number,"def is_valid_number(s):
    """"""
    :type s: str
    :rtype: bool
    """"""
    # remove leading and trailing spaces
    s = s.strip()
    
    # check for empty string
    if not s:
        return False
    
    # check for plus or minus sign
    if s[0] in ['+', '-']:
        s = s[1:]
    
    # check for decimal point
    dot_count = s.count('.')
    if dot_count > 1:
        return False
    
    # check for scientific notation
    e_count = s.count('e') + s.count('E')
    if e_count > 1:
        return False
    if 'e' in s or 'E' in s:
        parts = s.split('e') if 'e' in s else s.split('E')
        if len(parts) != 2:
            return False
        base, exponent = parts
        if not base or not exponent:
            return False
        if base[-1] == '.':
            return False
        if not base[-1].isdigit() and base[-1] != '.':
            return False
        if not exponent[0].isdigit() and exponent[0] != '+' and exponent[0] != '-':
            return False
        if not exponent[-1].isdigit():
            return False
        base = base.replace('.', '')
        if not base.isdigit():
            return False
        return True
    
    # check for valid decimal or integer
    if dot_count == 0:
        return s.isdigit()
    else:
        parts = s.split('.')
        if len(parts) != 2:
            return False
        left, right = parts
        if not left and not right:
            return False
        if not left.isdigit() and left:
            return False
        if not right.isdigit():
            return False
        return True",393
32230330759,heap_sort,"def sift(li, low, high):
    """"""
    :param li: list
    :param low: the position of root in the heap
    :param high: the position of the last element in the heap
    """"""
    i = low # index, as pointer1, point to root node
    j = 2 * i + 1 # the left node of i
    tmp = li[low] # store root value
    
    while j <= high:
        # if the right node exist, and greater than the left one
        if (j + 1 <= high) and (li[j + 1] > li[j]):
             j = j + 1 # then j point to the right node
        # if not, j still point to the left ndoe
        
        # compare a son node to its father node(root)
        if li[j] > tmp: # the son node greater than the fathter node
            li[i] = li[j] # move the son node to the father node
            i = j # dive into the next level
            j = 2 * i + 1
        else: # the father node greater than the son node
            li[i] = tmp # put the father node to the i position
            break
    else: # j > high
        li[i] = tmp # put tmp to the left node

def heap_sort(li):
    """"""
    :param li: list
    """"""
    n = len(li)
    for i in range(n // 2 - 1, -1, -1):
        sift(li, i, n - 1)
    
    for i in range(n - 1, -1, -1):
        li[i], li[0] = li[0], li[i]
        sift(li, 0, i - 1)
    return li",391
37180736650,count_inversions,"def merge_sort(arr, temp_arr, left, right):
    inv_count = 0
    if left < right:
        mid = (left + right) // 2
        inv_count = merge_sort(arr, temp_arr, left, mid)
        inv_count += merge_sort(arr, temp_arr, mid + 1, right)
        inv_count += merge(arr, temp_arr, left, mid + 1, right)
    return inv_count

def merge(arr, temp_arr, left, mid, right):
    i = left
    j = mid
    k = left
    inv_count = 0

    while (i <= mid - 1) and (j <= right):
        if arr[i] <= arr[j]:
            temp_arr[k] = arr[i]
            k += 1
            i += 1
        else:
            temp_arr[k] = arr[j]
            inv_count += (mid - i)
            k += 1
            j += 1

    while i <= mid - 1:
        temp_arr[k] = arr[i]
        k += 1
        i += 1

    while j <= right:
        temp_arr[k] = arr[j]
        k += 1
        j += 1

    for loop_var in range(left, right + 1):
        arr[loop_var] = temp_arr[loop_var]

    return inv_count

def count_inversions(arr):
    temp_arr = [0] * len(arr)
    return merge_sort(arr, temp_arr, 0, len(arr) - 1)

print(count_inversions([1, 3, 5, 2, 4, 6]))
print(count_inversions([1, 20, 6, 4, 5]))
print(count_inversions([10, 20, 30]))",390
28109870787,count_inversions,"def merge_sort(arr, temp_arr, left, right):
    inv_count = 0
    if left < right:
        mid = (left + right) // 2
        inv_count += merge_sort(arr, temp_arr, left, mid)
        inv_count += merge_sort(arr, temp_arr, mid + 1, right)
        inv_count += merge(arr, temp_arr, left, mid, right)
    return inv_count

def merge(arr, temp_arr, left, mid, right):
    i = left
    j = mid + 1
    k = left
    inv_count = 0

    while i <= mid and j <= right:
        if arr[i] <= arr[j]:
            temp_arr[k] = arr[i]
            k += 1
            i += 1
        else:
            temp_arr[k] = arr[j]
            inv_count += (mid - i + 1)
            k += 1
            j += 1

    while i <= mid:
        temp_arr[k] = arr[i]
        k += 1
        i += 1

    while j <= right:
        temp_arr[k] = arr[j]
        k += 1
        j += 1

    for i in range(left, right + 1):
        arr[i] = temp_arr[i]

    return inv_count

def count_inversions(arr):
    n = len(arr)
    temp_arr = [0] * n
    return merge_sort(arr, temp_arr, 0, n - 1)

# Test cases
assert count_inversions([1, 3, 5, 2, 4, 6]) == 3
assert count_inversions([1, 2, 3]) == 0
assert count_inversions([4, 3, 2, 1]) == 6",390
20644857012,convert_to_words,"def convert_to_words(n):
    ones = ["""", ""One"", ""Two"", ""Three"", ""Four"", ""Five"", ""Six"", ""Seven"", ""Eight"", ""Nine""]
    teens = [""Ten"", ""Eleven"", ""Twelve"", ""Thirteen"", ""Fourteen"", ""Fifteen"", ""Sixteen"", ""Seventeen"", ""Eighteen"", ""Nineteen""]
    tens = ["""", """", ""Twenty"", ""Thirty"", ""Forty"", ""Fifty"", ""Sixty"", ""Seventy"", ""Eighty"", ""Ninety""]
    thousands = ["""", ""Thousand"", ""Million"", ""Billion""]

    def helper(num):
        if num < 10:
            return ones[num]
        elif num < 20:
            return teens[num - 10]
        elif num < 100:
            return tens[num // 10] + ("" "" + ones[num % 10] if num % 10 != 0 else """")
        else:
            return ones[num // 100] + "" Hundred "" + helper(num % 100)

    if n == 0:
        return ""Zero""
    result = """"
    i = 0
    while n > 0:
        if n % 1000 != 0:
            result = helper(n % 1000) + "" "" + thousands[i] + "" "" + result
        n //= 1000
        i += 1
    return result.strip()

print(convert_to_words(123))  # One Hundred Twenty Three
print(convert_to_words(12))  # Twelve
print(convert_to_words(101))  # One Hundred One
print(convert_to_words(1009))  # One Thousand Nine",385
28723096718,Longest_Palindrome_Manacher,"def Longest_Palindrome_Manacher(s):
    s1 , l = ""|"", len(s)
    l1 = l*2 + 1
    palinRadii = [0]*l1
    for i in range(l):
        s1 = s1 + s[i] + ""|""

    center , radius = 0, 0
    while center < l1:
        while center - (radius + 1) >= 0 and center + (radius + 1) < l1 and s1[center - (radius + 1)] == s1[center + (radius + 1)]:
            radius += 1

        centerOld , radiusOld , palinRadii[center] = center , radius , radius
        center , radius = center + 1 , 0

        while center <= centerOld + radiusOld:
            mirrorCenter, maxMirrorRadius = centerOld + centerOld - center,  centerOld + radiusOld - center
            
            if palinRadii[mirrorCenter] < maxMirrorRadius :
                palinRadii[center] = palinRadii[mirrorCenter]
                center += 1
            elif palinRadii[mirrorCenter] > maxMirrorRadius:
                palinRadii[center] = maxMirrorRadius
                center += 1
            else:
                radius = maxMirrorRadius
                break

    maxi , pos = 0 , 0
    for i in range(l1):
        if palinRadii[i] > maxi:
            maxi = palinRadii[i]
            pos = i

    i , j , ans = pos - maxi , pos + maxi, """"
    while i < j:
        if s1[i] != ""|"":
            ans += s1[i]
        i+=1

    return ans",382
41413418510,justify_text,"def justify_text(words, maxWidth):
    LineS = []
    line = []
    Text = []
    length = maxWidth
    wordnum = 0
    for word in words:
        if length >= (wordnum + len(word)):
            line.append(word)
            wordnum += 1
            length -= len(word)
        else:
            line.append(length)
            LineS.append(line)
            length = maxWidth
            wordnum = 1
            line = [word]
            length -= len(word)
    if len(line):
        line.append(length)
        LineS.append(line)

    for i in range( 0, len(LineS) - 1):
        line = LineS[i]
        numspace = line[len(line) - 1]
        wordnum = len(line) - 1
        string = ''
        if wordnum == 1:
            string = line[0] + ' ' * numspace
            Text.append(string)
        else:
            averagespace = numspace // (wordnum-1)
            leftspace = numspace % (wordnum-1)
            for i in range(0, wordnum - 1):
                if i < leftspace:
                    string += line[i] + ' '*(averagespace + 1)
                else:
                    string += line[i] + ' '*averagespace
            string += line[wordnum - 1]
            Text.append(string)
    string = ''
    for i in range(0, len(LineS[len(LineS) - 1]) - 1):
        string = string + LineS[len(LineS) - 1][i] + ' '
    string = string[:-1]
    string += ' ' * (maxWidth - len(string))
    Text.append(string)
    return Text",372
31579887216,find_modes,"from collections import defaultdict

class Node:
    def __init__(self, data):
        self.data = data
        self.left = None
        self.right = None

def insert(node, data):
    if node is None:
        return Node(data)
    else:
        if data <= node.data:
            node.left = insert(node.left, data)
        else:
            node.right = insert(node.right, data)
    return node

def find_modes(root):
    if root is None:
        return []

    count = defaultdict(int)
    max_count = 0
    stack = []
    node = root

    while node or stack:
        while node:
            stack.append(node)
            node = node.left

        node = stack.pop()
        count[node.data] += 1
        max_count = max(max_count, count[node.data])
        node = node.right

    modes = [key for key, value in count.items() if value == max_count]

    return modes

# Test case 1
root = None
root = insert(root, 2)
root = insert(root, 2)
root = insert(root, 3)
root = insert(root, 3)
assert find_modes(root) == [2, 3]

# Test case 2
root1 = None
root1 = insert(root1, 5)
root1 = insert(root1, 4)
root1 = insert(root1, 5)
assert find_modes(root1) == [5]

# Test case 3
root2 = None
root2 = insert(root2, 4)
root2 = insert(root2, 4)
root2 = insert(root2, 5)
root2 = insert(root2, 5)
assert find_modes(root2) == [4, 5]",371
20636006683,median_of_two_sorted_arrays,"def findMedianSortedArrays(nums1, nums2):
    nums = sorted(nums1 + nums2)
    length = len(nums)
    if length % 2 == 0:
        return (nums[length // 2 - 1] + nums[length // 2]) / 2
    else:
        return nums[length // 2]

def median_of_two_sorted_arrays(arr1, arr2):
    m, n = len(arr1), len(arr2)
    if m > n:
        arr1, arr2, m, n = arr2, arr1, n, m
    imin, imax, half_len = 0, m, (m + n + 1) // 2
    while imin <= imax:
        i = (imin + imax) // 2
        j = half_len - i
        if i < m and arr2[j-1] > arr1[i]:
            imin = i + 1
        elif i > 0 and arr1[i-1] > arr2[j]:
            imax = i - 1
        else:
            if i == 0: max_of_left = arr2[j-1]
            elif j == 0: max_of_left = arr1[i-1]
            else: max_of_left = max(arr1[i-1], arr2[j-1])
            if (m + n) % 2 == 1:
                return max_of_left
            if i == m: min_of_right = arr2[j]
            elif j == n: min_of_right = arr1[i]
            else: min_of_right = min(arr1[i], arr2[j])
            return (max_of_left + min_of_right) / 2.0",369
24149066672,max_points,"class Solution:
    def gcd(self,a,b):
        if a<b:
            return self.gcd(b,a)
        while b!=0:
            tmp = a%b
            a=b
            b = tmp
        return a

    def calK(self,x1,y1,x2,y2):
        if x1 == x2:
            return x1, float('inf')
        if y1 == y2:
            return float('inf'), y1

        delta_x = (x2-x1)
        delta_y = (y2-y1)
        neg = delta_x*delta_y<0

        delta_x = abs(delta_x)
        delta_y = abs(delta_y)

        gcd = self.gcd(delta_x,delta_y)

        delta_x/=gcd
        delta_y/=gcd

        if neg:
            delta_x = -delta_x
        return delta_x, delta_y

    def maxPoints(self, points) -> int:
        if len(points) == 1:
            return 1

        ans = 0
        for i in range(len(points)):
            x1,y1 = points[i]
            dic = {}
            for j in range(i+1,len(points)):
                x2,y2 = points[j]

                delta_x, delta_y = self.calK(x1,y1,x2,y2)

                if delta_x not in dic:
                    dic[delta_x] = {}
                if delta_y not in dic[delta_x]:
                    dic[delta_x][delta_y] = 0
                dic[delta_x][delta_y]+=1
                ans = max(ans,dic[delta_x][delta_y])
        return ans+1
obj = Solution()
def max_points(points):
    return obj.maxPoints(points)",366
